symbol,ts_ms,price,size,side
SPY,1736933824654,400.6,55,sell
SPY,1736933824975,400.14,3,buy
MSFT,1736933826118,299.18,94,sell
TSLA,1736933826570,196.9,80,sell
AAPL,1736933828436,149.78,31,buy
SPY,1736933828461,399.64,47,sell
AAPL,1736933829948,150.2,23,buy
NVDA,1736933831768,500.54,46,buy
AAPL,1736933831916,149.4,61,sell
SPY,1736933832954,399.01,15,buy
SPY,1736933833845,400.31,82,sell
MSFT,1736933834069,302.04,12,sell
TSLA,1736933834581,198.35,79,buy
NVDA,1736933835121,502.77,8,buy
MSFT,1736933835429,298.66,6,buy
MSFT,1736933835460,301.0,91,sell
TSLA,1736933836114,198.41,28,sell
AAPL,1736933836230,152.85,41,sell
TSLA,1736933836270,195.25,4,sell
AAPL,1736933836287,150.45,69,buy
AAPL,1736933836394,151.17,40,sell
NVDA,1736933836602,501.78,46,sell
MSFT,1736933838066,301.72,9,buy
AAPL,1736933838408,151.75,58,sell
AAPL,1736933838731,150.93,97,sell
MSFT,1736933840626,300.28,16,buy
NVDA,1736933842097,501.27,16,sell
TSLA,1736933842507,198.83,62,sell
TSLA,1736933842538,200.31,93,sell
MSFT,1736933843177,299.59,50,buy
TSLA,1736933847480,194.95,48,buy
MSFT,1736933848531,299.94,79,sell
SPY,1736933848665,400.28,18,sell
NVDA,1736933849196,501.0,73,sell
MSFT,1736933849766,298.72,14,sell
SPY,1736933850476,399.87,91,sell
MSFT,1736933850828,301.69,43,buy
TSLA,1736933854749,195.05,52,sell
NVDA,1736933856850,499.21,87,sell
AAPL,1736933857437,153.0,93,sell
TSLA,1736933858358,197.91,15,sell
TSLA,1736933858553,194.71,55,sell
MSFT,1736933858909,299.32,29,sell
NVDA,1736933859887,500.19,19,sell
SPY,1736933860535,401.72,20,sell
SPY,1736933860943,398.87,75,sell
AAPL,1736933862512,150.55,45,buy
MSFT,1736933864095,296.98,53,buy
MSFT,1736933864197,302.54,62,buy
SPY,1736933865015,399.75,22,sell
MSFT,1736933865275,297.69,68,sell
MSFT,1736933865466,301.52,25,buy
NVDA,1736933865605,498.54,46,buy
TSLA,1736933865679,196.38,33,sell
SPY,1736933865741,399.2,28,buy
SPY,1736933865791,400.19,13,sell
NVDA,1736933867460,501.53,75,buy
TSLA,1736933868125,197.82,87,buy
AAPL,1736933868698,152.41,48,sell
NVDA,1736933868938,500.75,74,buy
SPY,1736933870408,400.49,60,sell
MSFT,1736933871871,296.9,13,sell
MSFT,1736933872109,301.69,5,buy
TSLA,1736933874894,195.0,42,buy
NVDA,1736933874917,499.66,8,buy
NVDA,1736933875696,502.44,20,sell
SPY,1736933875955,399.64,99,buy
TSLA,1736933876420,196.37,47,sell
TSLA,1736933878134,198.64,79,sell
MSFT,1736933878773,301.55,88,buy
NVDA,1736933878983,499.5,94,sell
SPY,1736933879834,399.22,47,buy
TSLA,1736933880444,195.05,71,sell
TSLA,1736933880896,194.83,100,sell
AAPL,1736933881734,150.99,26,buy
NVDA,1736933882127,499.5,68,sell
MSFT,1736933882318,298.8,13,buy
SPY,1736933883868,400.99,39,buy
TSLA,1736933884038,198.82,17,buy
NVDA,1736933884417,499.61,99,sell
TSLA,1736933885360,195.38,19,sell
MSFT,1736933885894,299.12,16,buy
NVDA,1736933886307,500.48,23,sell
AAPL,1736933887608,151.95,78,buy
TSLA,1736933887641,198.8,85,sell
NVDA,1736933887681,501.81,10,buy
NVDA,1736933888304,499.41,53,buy
MSFT,1736933888623,296.92,24,buy
AAPL,1736933891482,151.71,94,buy
MSFT,1736933892087,296.84,14,sell
NVDA,1736933892351,499.03,65,buy
TSLA,1736933893462,199.89,61,sell
AAPL,1736933895663,149.63,40,buy
MSFT,1736933896990,298.06,21,buy
AAPL,1736933897065,149.35,16,sell
SPY,1736933897745,399.68,90,buy
NVDA,1736933898752,501.89,25,buy
SPY,1736933899006,401.5,6,sell
SPY,1736933902079,399.22,26,sell
NVDA,1736933902185,499.96,96,sell
SPY,1736933902631,401.48,58,sell
AAPL,1736933902996,152.67,67,sell
TSLA,1736933903705,198.29,26,sell
MSFT,1736933903893,298.61,17,buy
AAPL,1736933904339,151.92,84,sell
SPY,1736933905951,400.51,69,buy
SPY,1736933906547,400.89,28,buy
MSFT,1736933906733,301.5,90,sell
TSLA,1736933907125,199.9,89,buy
NVDA,1736933908729,501.26,41,sell
TSLA,1736933911678,200.1,43,buy
TSLA,1736933912037,196.29,37,buy
MSFT,1736933912806,302.79,59,sell
TSLA,1736933912816,194.81,45,sell
AAPL,1736933913970,149.49,33,buy
NVDA,1736933914295,501.11,81,sell
TSLA,1736933914486,197.81,70,sell
SPY,1736933914704,399.66,79,sell
AAPL,1736933915847,152.07,44,buy
MSFT,1736933918064,298.17,34,buy
AAPL,1736933918767,149.87,81,sell
MSFT,1736933918796,299.51,72,sell
SPY,1736933919805,400.88,44,sell
NVDA,1736933920171,498.77,64,buy
SPY,1736933920835,399.84,63,sell
MSFT,1736933921383,301.72,89,buy
TSLA,1736933922812,198.67,18,buy
TSLA,1736933926180,198.26,18,sell
NVDA,1736933926790,499.44,47,buy
SPY,1736933930321,401.47,68,buy
SPY,1736933930736,400.74,100,sell
MSFT,1736933931075,296.8,27,buy
AAPL,1736933932952,152.17,62,sell
AAPL,1736933933661,151.61,10,sell
TSLA,1736933933848,196.83,35,sell
NVDA,1736933934074,502.69,58,sell
TSLA,1736933934193,198.49,28,sell
SPY,1736933937353,399.28,11,buy
TSLA,1736933938418,199.24,54,sell
MSFT,1736933938490,300.17,100,buy
MSFT,1736933939281,299.13,44,sell
SPY,1736933939900,400.0,58,sell
NVDA,1736933943102,499.53,77,buy
SPY,1736933943668,399.75,72,buy
NVDA,1736933943707,501.16,87,sell
NVDA,1736933944822,500.65,11,buy
NVDA,1736933944911,499.5,86,sell
AAPL,1736933945820,151.53,89,buy
TSLA,1736933946472,198.52,56,buy
SPY,1736933946566,399.16,69,buy
TSLA,1736933947836,198.07,56,sell
MSFT,1736933949011,296.89,90,sell
MSFT,1736933949110,301.71,93,buy
MSFT,1736933949138,298.67,79,sell
NVDA,1736933951355,501.86,2,sell
TSLA,1736933951964,198.08,3,buy
TSLA,1736933953306,198.15,48,buy
NVDA,1736933953716,501.09,65,sell
AAPL,1736933953773,150.78,49,sell
MSFT,1736933955911,297.61,20,buy
AAPL,1736933956358,150.33,97,sell
AAPL,1736933956638,149.97,58,sell
NVDA,1736933958428,501.8,67,buy
AAPL,1736933961559,149.43,88,sell
NVDA,1736933962471,503.26,32,sell
MSFT,1736933963367,297.43,60,sell
TSLA,1736933963866,195.59,7,buy
MSFT,1736933964147,297.52,61,buy
TSLA,1736933965707,193.62,18,buy
TSLA,1736933966202,199.45,8,buy
MSFT,1736933966649,296.79,70,buy
MSFT,1736933967025,297.1,46,buy
TSLA,1736933967391,197.95,31,buy
NVDA,1736933967737,501.39,100,buy
SPY,1736933968860,398.71,5,sell
MSFT,1736933969157,298.26,58,sell
SPY,1736933970271,400.95,58,buy
AAPL,1736933970354,151.9,35,sell
NVDA,1736933970801,502.86,71,sell
TSLA,1736933971055,199.16,18,buy
AAPL,1736933974574,151.03,53,sell
SPY,1736933975404,398.86,10,buy
SPY,1736933975827,398.82,8,buy
MSFT,1736933977171,299.45,36,buy
NVDA,1736933977240,502.44,42,sell
TSLA,1736933977610,195.57,83,buy
SPY,1736933978492,399.99,45,sell
TSLA,1736933979882,195.45,8,buy
AAPL,1736933980614,152.39,78,buy
NVDA,1736933980855,501.69,68,buy
SPY,1736933981122,399.16,60,buy
TSLA,1736933981601,199.13,59,buy
NVDA,1736933981871,502.12,16,sell
AAPL,1736933982402,152.72,3,buy
NVDA,1736933982478,498.71,93,buy
NVDA,1736933984617,499.22,5,sell
NVDA,1736933984665,499.25,54,sell
SPY,1736933984748,401.66,1,sell
AAPL,1736933986249,151.19,29,sell
NVDA,1736933986471,501.9,54,sell
NVDA,1736933986755,500.64,56,buy
SPY,1736933987543,400.72,46,sell
AAPL,1736933987846,152.9,3,sell
NVDA,1736933987890,500.41,89,buy
NVDA,1736933988339,502.59,39,sell
NVDA,1736933988951,501.52,44,buy
TSLA,1736933990478,197.9,46,sell
TSLA,1736933991160,193.39,67,sell
TSLA,1736933991378,199.52,66,sell
MSFT,1736933993356,301.79,14,sell
SPY,1736933994874,400.3,90,buy
SPY,1736933995325,399.72,9,buy
MSFT,1736933996416,297.51,29,buy
MSFT,1736933996735,299.08,41,buy
SPY,1736933997322,399.55,78,sell
AAPL,1736933998557,150.23,14,buy
TSLA,1736933998934,195.31,64,buy
NVDA,1736934001064,502.6,58,sell
AAPL,1736934001291,150.12,47,sell
TSLA,1736934001628,197.98,37,buy
SPY,1736934003247,399.52,87,sell
NVDA,1736934003447,501.55,1,sell
TSLA,1736934005461,194.1,27,buy
NVDA,1736934005637,501.51,24,sell
SPY,1736934006052,399.53,52,buy
TSLA,1736934006288,198.3,49,buy
MSFT,1736934006516,300.39,95,buy
SPY,1736934006579,400.3,8,buy
TSLA,1736934008362,198.95,100,sell
SPY,1736934008671,401.21,41,sell
TSLA,1736934008832,195.06,77,buy
TSLA,1736934009142,194.97,82,sell
TSLA,1736934009490,194.11,67,sell
TSLA,1736934010852,199.32,69,sell
MSFT,1736934011565,299.23,77,buy
AAPL,1736934015401,150.52,67,sell
AAPL,1736934016410,151.82,14,sell
MSFT,1736934016588,302.05,35,buy
SPY,1736934016712,400.95,94,sell
TSLA,1736934016944,197.8,25,buy
SPY,1736934017443,400.08,63,buy
NVDA,1736934019173,503.48,74,sell
NVDA,1736934019311,501.27,11,sell
TSLA,1736934021304,195.95,43,sell
AAPL,1736934021450,151.98,16,buy
MSFT,1736934022852,298.69,87,buy
NVDA,1736934023979,502.5,55,sell
AAPL,1736934025035,151.99,24,sell
SPY,1736934026355,399.81,64,sell
SPY,1736934027255,399.09,20,buy
TSLA,1736934027348,194.83,4,buy
AAPL,1736934027766,150.3,81,buy
TSLA,1736934028108,199.52,19,sell
AAPL,1736934029674,151.6,89,buy
SPY,1736934030020,399.7,70,sell
NVDA,1736934033057,499.38,64,sell
SPY,1736934033096,399.57,30,buy
AAPL,1736934033714,152.17,91,sell
AAPL,1736934034232,149.8,42,buy
MSFT,1736934034342,301.41,52,sell
NVDA,1736934034713,500.28,55,buy
AAPL,1736934035552,150.29,45,sell
AAPL,1736934035712,151.95,9,sell
MSFT,1736934038465,300.03,57,sell
NVDA,1736934040805,502.05,25,sell
AAPL,1736934040806,149.59,21,buy
MSFT,1736934041424,299.06,68,sell
SPY,1736934041516,399.4,27,buy
SPY,1736934041933,399.54,96,buy
MSFT,1736934042654,297.82,83,buy
AAPL,1736934042873,150.15,12,sell
TSLA,1736934043603,198.75,27,sell
SPY,1736934043722,399.85,52,sell
TSLA,1736934043840,195.65,60,sell
MSFT,1736934043902,301.4,74,sell
NVDA,1736934044309,501.61,84,sell
NVDA,1736934045357,502.8,83,buy
NVDA,1736934045734,502.23,48,buy
AAPL,1736934045795,152.07,88,sell
AAPL,1736934047063,151.66,16,sell
SPY,1736934047429,399.85,86,sell
AAPL,1736934048976,149.81,39,sell
AAPL,1736934050168,149.78,82,sell
MSFT,1736934051481,296.69,14,sell
MSFT,1736934052437,299.06,79,sell
MSFT,1736934053545,299.7,14,sell
SPY,1736934055542,400.52,14,buy
NVDA,1736934057870,499.18,88,buy
AAPL,1736934059321,152.6,17,sell
NVDA,1736934060067,500.24,35,sell
SPY,1736934060645,399.79,93,sell
AAPL,1736934061987,151.73,27,sell
NVDA,1736934062399,503.65,43,buy
AAPL,1736934063012,151.8,90,sell
MSFT,1736934063935,297.0,84,buy
SPY,1736934064559,400.78,21,sell
TSLA,1736934064609,198.39,48,buy
MSFT,1736934067494,301.44,50,sell
MSFT,1736934067814,301.36,37,sell
SPY,1736934068371,399.65,40,buy
SPY,1736934068825,401.14,20,buy
TSLA,1736934068892,199.45,9,sell
AAPL,1736934070528,151.84,71,sell
SPY,1736934072407,399.89,59,sell
MSFT,1736934072610,298.88,49,buy
NVDA,1736934072989,502.78,46,buy
TSLA,1736934074142,194.86,52,sell
SPY,1736934074237,399.63,3,sell
SPY,1736934074415,401.28,59,buy
MSFT,1736934074985,300.38,36,buy
MSFT,1736934075500,299.88,3,sell
TSLA,1736934075597,199.58,21,buy
TSLA,1736934076424,198.85,60,sell
NVDA,1736934076475,500.02,80,buy
MSFT,1736934076834,301.6,64,sell
SPY,1736934077139,401.09,1,buy
NVDA,1736934078306,499.33,57,sell
TSLA,1736934078686,195.45,99,sell
TSLA,1736934079546,198.58,96,buy
NVDA,1736934079810,501.55,87,sell
TSLA,1736934079976,198.74,62,sell
NVDA,1736934080226,502.0,68,buy
NVDA,1736934080449,498.68,66,sell
AAPL,1736934081103,150.76,100,buy
MSFT,1736934081217,301.21,35,sell
NVDA,1736934081844,501.98,51,sell
NVDA,1736934084162,501.53,19,sell
NVDA,1736934084973,502.46,48,buy
MSFT,1736934085731,300.15,21,buy
NVDA,1736934085888,499.07,9,buy
NVDA,1736934085995,499.6,15,sell
AAPL,1736934087376,152.66,57,buy
SPY,1736934087849,398.79,89,sell
TSLA,1736934088143,197.8,8,buy
AAPL,1736934088146,151.86,7,buy
AAPL,1736934089063,153.07,11,buy
AAPL,1736934089153,151.86,70,buy
MSFT,1736934091197,298.62,73,sell
AAPL,1736934091699,149.9,72,buy
SPY,1736934093714,399.81,13,sell
AAPL,1736934094345,152.5,71,sell
AAPL,1736934094625,150.6,91,buy
AAPL,1736934095564,151.72,80,buy
AAPL,1736934096101,152.09,92,sell
NVDA,1736934096677,500.02,60,sell
AAPL,1736934096929,150.56,28,sell
TSLA,1736934097217,193.6,69,buy
TSLA,1736934097975,200.14,63,buy
AAPL,1736934098135,152.39,24,buy
SPY,1736934098746,400.59,96,sell
TSLA,1736934098852,193.48,93,buy
NVDA,1736934099492,502.54,90,sell
AAPL,1736934100495,152.34,91,sell
TSLA,1736934101018,195.28,25,buy
TSLA,1736934101715,195.46,50,sell
AAPL,1736934102053,152.48,46,sell
MSFT,1736934102357,301.4,37,sell
AAPL,1736934102798,149.46,74,buy
MSFT,1736934102862,297.41,23,sell
TSLA,1736934104324,199.89,80,sell
SPY,1736934104391,399.48,49,sell
NVDA,1736934104513,501.15,72,buy
AAPL,1736934104659,149.79,39,buy
SPY,1736934105135,399.43,90,sell
AAPL,1736934106888,149.75,90,buy
NVDA,1736934107907,499.83,40,buy
AAPL,1736934109739,149.65,32,buy
NVDA,1736934111462,500.36,61,buy
AAPL,1736934111686,150.95,35,buy
AAPL,1736934111900,149.34,26,buy
TSLA,1736934112120,199.99,2,buy
AAPL,1736934115327,149.4,62,sell
SPY,1736934115782,399.12,92,buy
NVDA,1736934116023,503.7,20,sell
AAPL,1736934116197,151.93,50,sell
TSLA,1736934117153,193.19,49,sell
MSFT,1736934118156,297.16,25,sell
NVDA,1736934118553,501.4,75,sell
MSFT,1736934123199,298.94,57,sell
AAPL,1736934123255,151.75,10,buy
TSLA,1736934124209,198.46,15,sell
AAPL,1736934124537,150.53,55,sell
TSLA,1736934124543,200.44,26,buy
NVDA,1736934124818,500.06,58,buy
NVDA,1736934124834,501.24,41,buy
MSFT,1736934126144,303.05,46,sell
NVDA,1736934126256,498.57,1,buy
MSFT,1736934128912,299.45,6,sell
SPY,1736934128925,399.89,11,buy
SPY,1736934129816,399.99,14,buy
NVDA,1736934132378,503.76,78,buy
SPY,1736934132550,400.66,77,buy
TSLA,1736934133925,195.58,71,buy
SPY,1736934134045,400.73,6,sell
SPY,1736934135179,399.49,38,sell
NVDA,1736934135233,503.81,21,buy
MSFT,1736934136320,297.46,99,sell
TSLA,1736934138169,198.5,35,sell
AAPL,1736934139663,149.56,93,buy
TSLA,1736934140023,195.43,82,buy
TSLA,1736934143484,196.22,65,buy
NVDA,1736934143683,498.73,35,sell
NVDA,1736934143704,499.57,85,sell
SPY,1736934144061,399.66,79,buy
NVDA,1736934144875,502.7,83,buy
NVDA,1736934149073,499.59,7,sell
SPY,1736934149782,399.75,76,buy
AAPL,1736934150935,151.87,43,buy
NVDA,1736934152773,502.13,58,buy
TSLA,1736934153345,197.83,22,buy
SPY,1736934154613,400.44,61,sell
NVDA,1736934154875,501.07,57,sell
NVDA,1736934154961,498.85,9,buy
AAPL,1736934155323,150.66,19,buy
SPY,1736934155411,399.17,87,sell
MSFT,1736934155663,303.03,92,sell
NVDA,1736934156750,498.64,94,sell
NVDA,1736934158009,501.61,100,sell
SPY,1736934158824,400.25,89,buy
AAPL,1736934159363,152.08,29,buy
TSLA,1736934159976,199.19,62,sell
NVDA,1736934159990,502.69,97,buy
AAPL,1736934160316,150.1,33,sell
SPY,1736934161592,400.74,65,sell
SPY,1736934162633,401.32,62,sell
NVDA,1736934163620,502.02,26,sell
NVDA,1736934164986,503.48,11,buy
SPY,1736934165432,399.3,60,sell
NVDA,1736934165730,499.65,62,sell
AAPL,1736934166620,151.82,68,sell
MSFT,1736934167906,299.6,36,buy
MSFT,1736934168484,297.79,93,sell
AAPL,1736934169448,150.91,35,buy
TSLA,1736934169660,199.82,5,sell
AAPL,1736934170079,151.89,12,buy
MSFT,1736934171219,299.73,41,buy
NVDA,1736934172428,501.61,23,buy
NVDA,1736934172802,499.5,50,buy
AAPL,1736934172946,150.06,77,buy
MSFT,1736934173714,297.48,50,sell
AAPL,1736934174132,150.07,6,buy
NVDA,1736934174565,499.12,73,buy
SPY,1736934174703,399.43,25,buy
NVDA,1736934175506,499.26,75,buy
NVDA,1736934175669,499.43,42,sell
MSFT,1736934176211,296.94,14,sell
TSLA,1736934177190,196.97,98,sell
NVDA,1736934177369,500.32,13,buy
MSFT,1736934177395,297.71,22,sell
AAPL,1736934177762,151.22,75,sell
AAPL,1736934177921,151.92,55,sell
NVDA,1736934177946,499.48,63,sell
SPY,1736934178164,399.45,66,buy
NVDA,1736934178847,500.91,4,buy
MSFT,1736934179115,299.06,97,buy
SPY,1736934179260,399.61,92,sell
MSFT,1736934179332,297.28,95,buy
MSFT,1736934179435,297.22,87,buy
TSLA,1736934179617,195.42,40,sell
SPY,1736934179831,399.83,51,sell
TSLA,1736934180563,198.2,67,sell
TSLA,1736934180837,198.9,22,buy
SPY,1736934181765,399.46,64,sell
NVDA,1736934182672,499.53,56,sell
MSFT,1736934183691,297.02,76,sell
MSFT,1736934185946,297.49,92,sell
SPY,1736934186476,399.0,75,sell
MSFT,1736934186677,301.48,94,buy
TSLA,1736934187265,198.86,74,sell
NVDA,1736934187787,498.52,37,sell
AAPL,1736934188411,153.21,32,buy
NVDA,1736934189800,502.43,9,buy
TSLA,1736934191578,198.28,89,buy
AAPL,1736934194562,152.07,4,buy
TSLA,1736934194905,195.04,72,buy
MSFT,1736934195492,301.44,100,buy
NVDA,1736934197233,500.55,80,buy
TSLA,1736934198294,199.04,22,sell
NVDA,1736934198711,500.37,12,sell
MSFT,1736934199354,298.54,60,sell
MSFT,1736934201088,297.17,70,buy
TSLA,1736934201894,198.12,25,sell
NVDA,1736934202374,500.36,42,buy
NVDA,1736934203227,501.85,90,buy
SPY,1736934203681,399.67,6,buy
NVDA,1736934203877,501.51,28,sell
AAPL,1736934204435,151.77,41,buy
NVDA,1736934206382,499.71,16,buy
SPY,1736934206786,399.83,37,sell
TSLA,1736934206788,197.13,69,sell
NVDA,1736934207759,503.31,100,sell
NVDA,1736934207849,501.46,97,sell
AAPL,1736934209411,151.43,93,buy
NVDA,1736934209523,499.48,17,sell
MSFT,1736934211702,296.75,21,sell
TSLA,1736934211837,197.85,54,sell
TSLA,1736934212233,200.05,100,sell
SPY,1736934212362,399.88,28,sell
SPY,1736934212659,399.65,75,buy
AAPL,1736934212973,150.87,27,buy
NVDA,1736934213006,499.22,89,sell
SPY,1736934214486,399.63,86,buy
TSLA,1736934214508,194.86,69,buy
AAPL,1736934214681,150.79,52,buy
AAPL,1736934214999,150.59,58,sell
TSLA,1736934215065,199.49,93,sell
AAPL,1736934215196,151.98,31,buy
MSFT,1736934215636,297.48,61,sell
SPY,1736934216704,399.33,27,buy
MSFT,1736934218094,296.93,18,buy
MSFT,1736934218841,299.09,15,buy
SPY,1736934219484,400.74,32,buy
AAPL,1736934219661,152.5,69,buy
TSLA,1736934220853,197.81,45,sell
MSFT,1736934221064,297.68,40,buy
MSFT,1736934221390,299.02,17,sell
NVDA,1736934221687,500.3,34,buy
TSLA,1736934221867,195.5,79,buy
AAPL,1736934222652,150.79,81,buy
MSFT,1736934223514,301.47,93,buy
NVDA,1736934223536,498.9,15,buy
MSFT,1736934223611,300.33,45,sell
SPY,1736934223990,401.11,51,buy
AAPL,1736934224753,152.13,91,buy
MSFT,1736934224969,298.45,86,buy
SPY,1736934225375,399.83,52,buy
TSLA,1736934225967,196.85,24,sell
TSLA,1736934226789,198.28,2,sell
AAPL,1736934226800,149.26,18,sell
NVDA,1736934228621,499.38,8,buy
AAPL,1736934229013,149.29,61,buy
TSLA,1736934229225,198.27,63,sell
MSFT,1736934230344,298.53,10,sell
TSLA,1736934230402,195.22,32,sell
AAPL,1736934231265,152.35,69,buy
SPY,1736934232036,399.59,81,sell
AAPL,1736934232626,152.0,80,buy
TSLA,1736934233028,199.95,45,buy
AAPL,1736934235361,151.2,20,sell
SPY,1736934236304,398.91,39,buy
SPY,1736934237012,399.84,1,buy
MSFT,1736934237601,297.64,56,sell
MSFT,1736934237742,303.04,39,buy
MSFT,1736934237808,297.41,5,sell
NVDA,1736934238051,501.7,4,sell
MSFT,1736934239151,296.86,25,buy
TSLA,1736934240283,194.91,28,sell
MSFT,1736934240325,297.33,51,buy
TSLA,1736934241235,195.33,82,sell
NVDA,1736934241553,499.4,61,sell
MSFT,1736934241884,299.24,85,sell
MSFT,1736934242657,297.08,27,sell
NVDA,1736934242659,499.25,30,sell
MSFT,1736934242870,298.6,14,sell
TSLA,1736934244481,198.88,51,sell
TSLA,1736934245024,195.52,27,buy
NVDA,1736934245209,501.96,84,sell
MSFT,1736934245365,298.7,37,buy
TSLA,1736934245682,196.17,50,buy
SPY,1736934246146,399.57,87,sell
MSFT,1736934246539,297.23,6,buy
AAPL,1736934246851,151.23,100,buy
SPY,1736934248701,400.16,57,sell
MSFT,1736934248796,299.04,11,buy
AAPL,1736934249087,152.0,41,buy
MSFT,1736934249195,300.0,32,sell
SPY,1736934249415,399.82,28,buy
MSFT,1736934250117,301.41,38,buy
NVDA,1736934250542,503.95,84,buy
MSFT,1736934250916,297.44,89,sell
NVDA,1736934251707,500.93,65,buy
NVDA,1736934253893,501.54,46,sell
SPY,1736934253991,401.36,23,sell
NVDA,1736934254045,501.69,28,sell
SPY,1736934254417,400.14,99,sell
MSFT,1736934254603,298.52,15,buy
MSFT,1736934257027,297.41,38,buy
NVDA,1736934257344,502.18,95,buy
TSLA,1736934257363,198.82,9,buy
NVDA,1736934258256,502.0,47,buy
AAPL,1736934258684,149.33,32,buy
NVDA,1736934259953,500.91,62,buy
AAPL,1736934260498,150.32,66,sell
AAPL,1736934262017,151.09,44,buy
NVDA,1736934262847,501.86,52,sell
TSLA,1736934262908,197.16,16,buy
MSFT,1736934263944,296.61,50,sell
SPY,1736934264704,400.91,5,sell
SPY,1736934266228,399.68,52,sell
AAPL,1736934266306,151.54,16,buy
AAPL,1736934266776,151.05,38,buy
TSLA,1736934267365,194.86,67,buy
NVDA,1736934268132,501.3,82,sell
TSLA,1736934268167,196.99,64,sell
AAPL,1736934269000,149.37,5,sell
MSFT,1736934269090,298.91,55,sell
AAPL,1736934269120,151.61,94,buy
SPY,1736934269185,400.07,99,buy
SPY,1736934269410,400.73,65,sell
NVDA,1736934270061,501.01,82,buy
TSLA,1736934271033,198.87,93,sell
TSLA,1736934273759,198.11,34,buy
TSLA,1736934274616,198.91,42,sell
MSFT,1736934274748,298.76,39,sell
MSFT,1736934276994,301.54,40,buy
TSLA,1736934277145,194.16,31,sell
MSFT,1736934277331,300.56,49,sell
TSLA,1736934278622,193.1,37,sell
MSFT,1736934278655,298.87,77,sell
NVDA,1736934278687,500.87,20,buy
TSLA,1736934278962,195.17,97,sell
MSFT,1736934279222,297.44,54,sell
MSFT,1736934279673,299.31,34,sell
